,name,role,teamName,abbrev,contest,game,tag,hero,points,eliminations,damage,healing,deaths,matchesPlayed,matchesPlayedTeam,totalMapsPlayed,totalTeamMapsPlayed,player,fantasyTeam,percentPlayedTotal,playedMaps,totalMaps,percentPlay,main
3078,PROFIT,offense,London Spitfire,LDN,Philadelphia Fusion vs. London Spitfire,3,S1W1,tracer,0.0,0,0.0,0.0,1,5,5,21,21,PROFIT,Dragonbeard,1.0,8,8,1.0,brigitte
3079,PROFIT,offense,London Spitfire,LDN,Philadelphia Fusion vs. London Spitfire,4,S1W1,brigitte,10.623475953340531,3,3751.0251121520996,5372.450841188431,3,5,5,21,21,PROFIT,Dragonbeard,1.0,8,8,1.0,brigitte
3080,PROFIT,offense,London Spitfire,LDN,London Spitfire vs. Washington Justice,1,S1W2,brigitte,6.591679835319519,3,1981.400001525879,3110.27983379364,2,5,5,21,21,PROFIT,Dragonbeard,1.0,9,9,1.0,zarya
3081,PROFIT,offense,London Spitfire,LDN,London Spitfire vs. Washington Justice,1,S1W2,pharah,3.703253671646118,3,2203.253671646118,0.0,0,5,5,21,21,PROFIT,Dragonbeard,1.0,9,9,1.0,zarya
3082,PROFIT,offense,London Spitfire,LDN,London Spitfire vs. Washington Justice,1,S1W2,tracer,14.768000615179538,12,8768.000615179539,0.0,1,5,5,21,21,PROFIT,Dragonbeard,1.0,9,9,1.0,zarya
3083,PROFIT,offense,London Spitfire,LDN,London Spitfire vs. Washington Justice,2,S1W2,zarya,54.27082174217701,36,36270.82174217701,0.0,4,5,5,21,21,PROFIT,Dragonbeard,1.0,9,9,1.0,zarya
3084,PROFIT,offense,London Spitfire,LDN,London Spitfire vs. Washington Justice,3,S1W2,zarya,47.93269606435299,31,32432.69606435299,0.0,2,5,5,21,21,PROFIT,Dragonbeard,1.0,9,9,1.0,zarya
3085,PROFIT,offense,London Spitfire,LDN,London Spitfire vs. Washington Justice,4,S1W2,zarya,49.945812556385995,30,34945.812556385994,0.0,2,5,5,21,21,PROFIT,Dragonbeard,1.0,9,9,1.0,zarya
3086,PROFIT,offense,London Spitfire,LDN,London Spitfire vs. Washington Justice,5,S1W2,zarya,35.56507320439815,26,22565.073204398155,0.0,2,5,5,21,21,PROFIT,Dragonbeard,1.0,9,9,1.0,zarya
3087,PROFIT,offense,London Spitfire,LDN,Los Angeles Gladiators vs. London Spitfire,1,S1W3,zarya,38.03751241749525,26,25037.51241749525,0.0,6,5,5,21,21,PROFIT,Dragonbeard,1.0,4,4,1.0,zarya
3088,PROFIT,offense,London Spitfire,LDN,Los Angeles Gladiators vs. London Spitfire,2,S1W3,pharah,7.681901174545288,2,6681.901174545288,0.0,2,5,5,21,21,PROFIT,Dragonbeard,1.0,4,4,1.0,zarya
3089,PROFIT,offense,London Spitfire,LDN,Los Angeles Gladiators vs. London Spitfire,2,S1W3,zarya,48.35759918665886,26,35357.59918665886,0.0,8,5,5,21,21,PROFIT,Dragonbeard,1.0,4,4,1.0,zarya
3090,PROFIT,offense,London Spitfire,LDN,Los Angeles Gladiators vs. London Spitfire,3,S1W3,tracer,0.09820258784294128,0,98.20258784294128,0.0,0,5,5,21,21,PROFIT,Dragonbeard,1.0,4,4,1.0,zarya
3091,PROFIT,offense,London Spitfire,LDN,Los Angeles Gladiators vs. London Spitfire,3,S1W3,zarya,32.32787121647596,21,21827.871216475964,0.0,7,5,5,21,21,PROFIT,Dragonbeard,1.0,4,4,1.0,zarya
3092,PROFIT,offense,London Spitfire,LDN,Los Angeles Gladiators vs. London Spitfire,4,S1W3,brigitte,26.108494515657426,24,5818.591335296631,8289.903180360794,1,5,5,21,21,PROFIT,Dragonbeard,1.0,4,4,1.0,zarya
3093,PROFIT,offense,London Spitfire,LDN,Los Angeles Gladiators vs. London Spitfire,4,S1W3,zarya,13.937400582373142,11,8437.400582373142,0.0,0,5,5,21,21,PROFIT,Dragonbeard,1.0,4,4,1.0,zarya
3094,PROFIT,offense,London Spitfire,LDN,London Spitfire vs. Hangzhou Spark,1,S1W2,zarya,25.995916912019254,23,14495.916912019253,0.0,0,5,5,21,21,PROFIT,Dragonbeard,1.0,9,9,1.0,zarya
3095,PROFIT,offense,London Spitfire,LDN,London Spitfire vs. Hangzhou Spark,2,S1W2,zarya,40.254789956986905,25,27754.789956986904,0.0,4,5,5,21,21,PROFIT,Dragonbeard,1.0,9,9,1.0,zarya
3096,PROFIT,offense,London Spitfire,LDN,London Spitfire vs. Hangzhou Spark,3,S1W2,zarya,26.16122078126669,22,15161.22078126669,0.0,0,5,5,21,21,PROFIT,Dragonbeard,1.0,9,9,1.0,zarya
3097,PROFIT,offense,London Spitfire,LDN,London Spitfire vs. Hangzhou Spark,4,S1W2,zarya,36.15675529152155,18,27156.75529152155,0.0,7,5,5,21,21,PROFIT,Dragonbeard,1.0,9,9,1.0,zarya
3098,GESTURE,tank,London Spitfire,LDN,London Spitfire vs. Paris Eternal,1,S1W1,orisa,4.879301523447037,5,2379.3015234470367,0.0,1,5,5,21,21,GESTURE,Dragonbeard,1.0,8,8,1.0,reinhardt
3099,GESTURE,tank,London Spitfire,LDN,London Spitfire vs. Paris Eternal,1,S1W1,reinhardt,1.1250799865722656,0,1125.0799865722656,0.0,2,5,5,21,21,GESTURE,Dragonbeard,1.0,8,8,1.0,reinhardt
3100,GESTURE,tank,London Spitfire,LDN,London Spitfire vs. Paris Eternal,1,S1W1,winston,2.498867115676403,0,2498.867115676403,0.0,1,5,5,21,21,GESTURE,Dragonbeard,1.0,8,8,1.0,reinhardt
3101,GESTURE,tank,London Spitfire,LDN,London Spitfire vs. Paris Eternal,2,S1W1,reinhardt,26.187807308197023,29,11687.807308197021,0.0,4,5,5,21,21,GESTURE,Dragonbeard,1.0,8,8,1.0,reinhardt
3102,GESTURE,tank,London Spitfire,LDN,London Spitfire vs. Paris Eternal,3,S1W1,reinhardt,8.01303653717041,8,4013.03653717041,0.0,3,5,5,21,21,GESTURE,Dragonbeard,1.0,8,8,1.0,reinhardt
3103,GESTURE,tank,London Spitfire,LDN,London Spitfire vs. Paris Eternal,3,S1W1,winston,4.32278767156601,4,2322.7876715660095,0.0,2,5,5,21,21,GESTURE,Dragonbeard,1.0,8,8,1.0,reinhardt
3104,GESTURE,tank,London Spitfire,LDN,London Spitfire vs. Paris Eternal,3,S1W1,wreckingball,6.691506229162216,5,4191.506229162216,0.0,2,5,5,21,21,GESTURE,Dragonbeard,1.0,8,8,1.0,reinhardt
3105,GESTURE,tank,London Spitfire,LDN,London Spitfire vs. Paris Eternal,4,S1W1,reinhardt,18.39361759185791,16,10393.61759185791,0.0,12,5,5,21,21,GESTURE,Dragonbeard,1.0,8,8,1.0,reinhardt
3106,GESTURE,tank,London Spitfire,LDN,Philadelphia Fusion vs. London Spitfire,1,S1W1,orisa,1.3394921836853029,1,839.4921836853027,0.0,1,5,5,21,21,GESTURE,Dragonbeard,1.0,8,8,1.0,reinhardt
3107,GESTURE,tank,London Spitfire,LDN,Philadelphia Fusion vs. London Spitfire,1,S1W1,reinhardt,9.234993312835694,8,5234.993312835693,0.0,2,5,5,21,21,GESTURE,Dragonbeard,1.0,8,8,1.0,reinhardt
3108,GESTURE,tank,London Spitfire,LDN,Philadelphia Fusion vs. London Spitfire,1,S1W1,winston,8.150962422311306,7,4650.962422311306,0.0,4,5,5,21,21,GESTURE,Dragonbeard,1.0,8,8,1.0,reinhardt
3109,GESTURE,tank,London Spitfire,LDN,Philadelphia Fusion vs. London Spitfire,2,S1W1,reinhardt,37.07800123405457,32,21078.001234054565,0.0,10,5,5,21,21,GESTURE,Dragonbeard,1.0,8,8,1.0,reinhardt
3110,GESTURE,tank,London Spitfire,LDN,Philadelphia Fusion vs. London Spitfire,2,S1W1,tracer,1.322398338675499,2,322.39833867549896,0.0,1,5,5,21,21,GESTURE,Dragonbeard,1.0,8,8,1.0,reinhardt
3111,GESTURE,tank,London Spitfire,LDN,Philadelphia Fusion vs. London Spitfire,3,S1W1,reinhardt,4.175416662216186,3,2675.4166622161865,0.0,4,5,5,21,21,GESTURE,Dragonbeard,1.0,8,8,1.0,reinhardt
3112,GESTURE,tank,London Spitfire,LDN,Philadelphia Fusion vs. London Spitfire,3,S1W1,winston,12.814294270336628,10,7814.294270336628,0.0,5,5,5,21,21,GESTURE,Dragonbeard,1.0,8,8,1.0,reinhardt
3113,GESTURE,tank,London Spitfire,LDN,Philadelphia Fusion vs. London Spitfire,3,S1W1,wreckingball,10.56916283416748,14,3569.1628341674805,0.0,2,5,5,21,21,GESTURE,Dragonbeard,1.0,8,8,1.0,reinhardt
3114,GESTURE,tank,London Spitfire,LDN,Philadelphia Fusion vs. London Spitfire,4,S1W1,reinhardt,3.24,2,2240.0,0.0,5,5,5,21,21,GESTURE,Dragonbeard,1.0,8,8,1.0,reinhardt
3115,GESTURE,tank,London Spitfire,LDN,Philadelphia Fusion vs. London Spitfire,4,S1W1,winston,1.01596008849144,0,1015.9600884914398,0.0,1,5,5,21,21,GESTURE,Dragonbeard,1.0,8,8,1.0,reinhardt
3116,GESTURE,tank,London Spitfire,LDN,London Spitfire vs. Washington Justice,1,S1W2,reinhardt,4.635973596572876,2,3635.973596572876,0.0,2,5,5,21,21,GESTURE,Dragonbeard,1.0,9,9,1.0,reinhardt
3117,GESTURE,tank,London Spitfire,LDN,London Spitfire vs. Washington Justice,1,S1W2,wreckingball,18.36611838912964,16,10366.118389129639,0.0,5,5,5,21,21,GESTURE,Dragonbeard,1.0,9,9,1.0,reinhardt
3118,GESTURE,tank,London Spitfire,LDN,London Spitfire vs. Washington Justice,2,S1W2,reinhardt,23.784983778953553,21,13284.983778953552,0.0,6,5,5,21,21,GESTURE,Dragonbeard,1.0,9,9,1.0,reinhardt
3119,GESTURE,tank,London Spitfire,LDN,London Spitfire vs. Washington Justice,2,S1W2,winston,8.120426432669163,8,4120.426432669163,0.0,1,5,5,21,21,GESTURE,Dragonbeard,1.0,9,9,1.0,reinhardt
3120,GESTURE,tank,London Spitfire,LDN,London Spitfire vs. Washington Justice,3,S1W2,reinhardt,16.895179681777954,14,9895.179681777954,0.0,4,5,5,21,21,GESTURE,Dragonbeard,1.0,9,9,1.0,reinhardt
3121,GESTURE,tank,London Spitfire,LDN,London Spitfire vs. Washington Justice,3,S1W2,winston,17.517403609097002,13,11017.403609097004,0.0,1,5,5,21,21,GESTURE,Dragonbeard,1.0,9,9,1.0,reinhardt
3122,GESTURE,tank,London Spitfire,LDN,London Spitfire vs. Washington Justice,4,S1W2,reinhardt,27.852757225036623,20,17852.75722503662,0.0,4,5,5,21,21,GESTURE,Dragonbeard,1.0,9,9,1.0,reinhardt
3123,GESTURE,tank,London Spitfire,LDN,London Spitfire vs. Washington Justice,5,S1W2,reinhardt,11.614501937866212,11,6114.501937866211,0.0,1,5,5,21,21,GESTURE,Dragonbeard,1.0,9,9,1.0,reinhardt
3124,GESTURE,tank,London Spitfire,LDN,London Spitfire vs. Washington Justice,5,S1W2,winston,8.649206654012204,10,3649.206654012203,0.0,2,5,5,21,21,GESTURE,Dragonbeard,1.0,9,9,1.0,reinhardt
3125,GESTURE,tank,London Spitfire,LDN,Los Angeles Gladiators vs. London Spitfire,1,S1W3,reinhardt,19.420790089607237,16,11420.790089607239,0.0,9,5,5,21,21,GESTURE,Dragonbeard,1.0,4,4,1.0,reinhardt
3126,GESTURE,tank,London Spitfire,LDN,Los Angeles Gladiators vs. London Spitfire,1,S1W3,winston,1.3840598853230477,0,1384.0598853230476,0.0,0,5,5,21,21,GESTURE,Dragonbeard,1.0,4,4,1.0,reinhardt
3127,GESTURE,tank,London Spitfire,LDN,Los Angeles Gladiators vs. London Spitfire,2,S1W3,reinhardt,26.078103266239165,20,16078.103266239166,0.0,8,5,5,21,21,GESTURE,Dragonbeard,1.0,4,4,1.0,reinhardt
3128,GESTURE,tank,London Spitfire,LDN,Los Angeles Gladiators vs. London Spitfire,2,S1W3,winston,5.388251798450947,3,3888.251798450947,0.0,1,5,5,21,21,GESTURE,Dragonbeard,1.0,4,4,1.0,reinhardt
3129,GESTURE,tank,London Spitfire,LDN,Los Angeles Gladiators vs. London Spitfire,2,S1W3,wreckingball,2.2760752968788145,1,1776.0752968788147,0.0,2,5,5,21,21,GESTURE,Dragonbeard,1.0,4,4,1.0,reinhardt
3130,GESTURE,tank,London Spitfire,LDN,Los Angeles Gladiators vs. London Spitfire,3,S1W3,reinhardt,7.404829322814941,5,4904.829322814941,0.0,3,5,5,21,21,GESTURE,Dragonbeard,1.0,4,4,1.0,reinhardt
3131,GESTURE,tank,London Spitfire,LDN,Los Angeles Gladiators vs. London Spitfire,3,S1W3,winston,13.133176636993886,9,8633.176636993885,0.0,3,5,5,21,21,GESTURE,Dragonbeard,1.0,4,4,1.0,reinhardt
3132,GESTURE,tank,London Spitfire,LDN,Los Angeles Gladiators vs. London Spitfire,4,S1W3,reinhardt,36.34767225265503,37,17847.67225265503,0.0,1,5,5,21,21,GESTURE,Dragonbeard,1.0,4,4,1.0,reinhardt
3133,GESTURE,tank,London Spitfire,LDN,London Spitfire vs. Hangzhou Spark,1,S1W2,winston,20.144923183023927,22,9144.92318302393,0.0,1,5,5,21,21,GESTURE,Dragonbeard,1.0,9,9,1.0,reinhardt
3134,GESTURE,tank,London Spitfire,LDN,London Spitfire vs. Hangzhou Spark,2,S1W2,reinhardt,14.29561890411377,11,8795.61890411377,0.0,2,5,5,21,21,GESTURE,Dragonbeard,1.0,9,9,1.0,reinhardt
3135,GESTURE,tank,London Spitfire,LDN,London Spitfire vs. Hangzhou Spark,2,S1W2,winston,15.80747296333313,14,8807.47296333313,0.0,1,5,5,21,21,GESTURE,Dragonbeard,1.0,9,9,1.0,reinhardt
3136,GESTURE,tank,London Spitfire,LDN,London Spitfire vs. Hangzhou Spark,3,S1W2,reinhardt,4.467643867492676,4,2467.643867492676,0.0,0,5,5,21,21,GESTURE,Dragonbeard,1.0,9,9,1.0,reinhardt
3137,GESTURE,tank,London Spitfire,LDN,London Spitfire vs. Hangzhou Spark,3,S1W2,winston,10.532610853075981,10,5532.610853075981,0.0,1,5,5,21,21,GESTURE,Dragonbeard,1.0,9,9,1.0,reinhardt
3138,GESTURE,tank,London Spitfire,LDN,London Spitfire vs. Hangzhou Spark,4,S1W2,reinhardt,20.58033852005005,16,12580.338520050049,0.0,9,5,5,21,21,GESTURE,Dragonbeard,1.0,9,9,1.0,reinhardt
3139,GESTURE,tank,London Spitfire,LDN,London Spitfire vs. Hangzhou Spark,4,S1W2,winston,0.28381748831272124,0,283.81748831272125,0.0,1,5,5,21,21,GESTURE,Dragonbeard,1.0,9,9,1.0,reinhardt
3140,GUARD,offense,London Spitfire,LDN,London Spitfire vs. Paris Eternal,2,S1W1,sombra,32.31831358075142,29,17652.42573285103,165.88784790039062,2,4,5,14,21,FreeAgent,FreeAgent,0.6666666666666666,2,4,0.5,sombra
3141,GUARD,offense,London Spitfire,LDN,London Spitfire vs. Paris Eternal,4,S1W1,bastion,1.786,0,1786.0,0.0,1,4,5,14,21,FreeAgent,FreeAgent,0.6666666666666666,2,4,0.5,sombra
3142,GUARD,offense,London Spitfire,LDN,London Spitfire vs. Paris Eternal,4,S1W1,sombra,29.867028103351593,24,17867.028103351593,0.0,7,4,5,14,21,FreeAgent,FreeAgent,0.6666666666666666,2,4,0.5,sombra
3143,GUARD,offense,London Spitfire,LDN,London Spitfire vs. Paris Eternal,4,S1W1,tracer,0.3078834493160248,0,307.8834493160248,0.0,1,4,5,14,21,FreeAgent,FreeAgent,0.6666666666666666,2,4,0.5,sombra
3144,GUARD,offense,London Spitfire,LDN,London Spitfire vs. Washington Justice,2,S1W2,brigitte,42.011040922164916,29,13524.23240184784,13986.808520317078,4,4,5,14,21,FreeAgent,FreeAgent,0.6666666666666666,8,9,0.9,brigitte
3145,GUARD,offense,London Spitfire,LDN,London Spitfire vs. Washington Justice,2,S1W2,winston,1.8826936104297638,1,1382.6936104297638,0.0,0,4,5,14,21,FreeAgent,FreeAgent,0.6666666666666666,8,9,0.9,brigitte
3146,GUARD,offense,London Spitfire,LDN,London Spitfire vs. Washington Justice,3,S1W2,brigitte,40.9766228954792,25,13233.888543605804,15242.734351873398,3,4,5,14,21,FreeAgent,FreeAgent,0.6666666666666666,8,9,0.9,brigitte
3147,GUARD,offense,London Spitfire,LDN,London Spitfire vs. Washington Justice,4,S1W2,brigitte,38.72400928163528,25,12830.36000919342,13393.649272441864,4,4,5,14,21,FreeAgent,FreeAgent,0.6666666666666666,8,9,0.9,brigitte
3148,GUARD,offense,London Spitfire,LDN,London Spitfire vs. Washington Justice,5,S1W2,brigitte,34.64126722538471,27,8987.98334312439,12153.283882260323,3,4,5,14,21,FreeAgent,FreeAgent,0.6666666666666666,8,9,0.9,brigitte
3149,GUARD,offense,London Spitfire,LDN,Los Angeles Gladiators vs. London Spitfire,1,S1W3,brigitte,32.95144029176235,20,10140.767617225647,12810.672674536705,8,4,5,14,21,FreeAgent,FreeAgent,0.6666666666666666,4,4,1.0,brigitte
3150,GUARD,offense,London Spitfire,LDN,Los Angeles Gladiators vs. London Spitfire,2,S1W3,brigitte,35.8688154323101,25,10178.502067565918,13190.313364744186,9,4,5,14,21,FreeAgent,FreeAgent,0.6666666666666666,4,4,1.0,brigitte
3151,GUARD,offense,London Spitfire,LDN,Los Angeles Gladiators vs. London Spitfire,2,S1W3,sombra,4.322722752809525,1,3352.9160130023956,469.8067398071289,1,4,5,14,21,FreeAgent,FreeAgent,0.6666666666666666,4,4,1.0,brigitte
3152,GUARD,offense,London Spitfire,LDN,Los Angeles Gladiators vs. London Spitfire,3,S1W3,brigitte,28.625359899401666,18,7350.5648374557495,12274.795061945915,7,4,5,14,21,FreeAgent,FreeAgent,0.6666666666666666,4,4,1.0,brigitte
3153,GUARD,offense,London Spitfire,LDN,Los Angeles Gladiators vs. London Spitfire,4,S1W3,brigitte,6.946455942511559,5,2167.6153297424316,2278.840612769127,1,4,5,14,21,FreeAgent,FreeAgent,0.6666666666666666,4,4,1.0,brigitte
3154,GUARD,offense,London Spitfire,LDN,Los Angeles Gladiators vs. London Spitfire,4,S1W3,sombra,25.969750181436538,22,14969.750181436539,0.0,0,4,5,14,21,FreeAgent,FreeAgent,0.6666666666666666,4,4,1.0,brigitte
3155,GUARD,offense,London Spitfire,LDN,London Spitfire vs. Hangzhou Spark,1,S1W2,brigitte,17.719006784558296,14,5076.4987597465515,5642.508024811745,3,4,5,14,21,FreeAgent,FreeAgent,0.6666666666666666,8,9,0.9,brigitte
3156,GUARD,offense,London Spitfire,LDN,London Spitfire vs. Hangzhou Spark,2,S1W2,brigitte,31.698950512766835,20,9952.207887649536,11746.742625117302,5,4,5,14,21,FreeAgent,FreeAgent,0.6666666666666666,8,9,0.9,brigitte
3157,GUARD,offense,London Spitfire,LDN,London Spitfire vs. Hangzhou Spark,3,S1W2,brigitte,23.4047555410862,20,6358.144123077393,7046.611418008804,0,4,5,14,21,FreeAgent,FreeAgent,0.6666666666666666,8,9,0.9,brigitte
3158,GUARD,offense,London Spitfire,LDN,London Spitfire vs. Hangzhou Spark,4,S1W2,brigitte,24.017546785473826,12,7085.9097328186035,10931.63705265522,8,4,5,14,21,FreeAgent,FreeAgent,0.6666666666666666,8,9,0.9,brigitte
3159,GUARD,offense,London Spitfire,LDN,London Spitfire vs. Hangzhou Spark,4,S1W2,wreckingball,0.195,0,195.0,0.0,1,4,5,14,21,FreeAgent,FreeAgent,0.6666666666666666,8,9,0.9,brigitte
3160,SUREFOUR,offense,Los Angeles Gladiators,GLA,Los Angeles Gladiators vs. Paris Eternal,1,S1W2,zarya,25.902666995823385,17,17402.666995823383,0.0,8,3,5,13,21,SUREFOUR,Jyeran,0.6190476190476191,4,4,1.0,zarya
3161,SUREFOUR,offense,Los Angeles Gladiators,GLA,Los Angeles Gladiators vs. Paris Eternal,2,S1W2,zarya,35.27935637515783,22,24279.356375157833,0.0,6,3,5,13,21,SUREFOUR,Jyeran,0.6190476190476191,4,4,1.0,zarya
3162,SUREFOUR,offense,Los Angeles Gladiators,GLA,Los Angeles Gladiators vs. Paris Eternal,3,S1W2,widowmaker,1.8341446228027343,0,1834.1446228027344,0.0,1,3,5,13,21,SUREFOUR,Jyeran,0.6190476190476191,4,4,1.0,zarya
3163,SUREFOUR,offense,Los Angeles Gladiators,GLA,Los Angeles Gladiators vs. Paris Eternal,3,S1W2,zarya,45.18280009907484,34,28182.80009907484,0.0,9,3,5,13,21,SUREFOUR,Jyeran,0.6190476190476191,4,4,1.0,zarya
3164,SUREFOUR,offense,Los Angeles Gladiators,GLA,Los Angeles Gladiators vs. Paris Eternal,4,S1W2,zarya,53.09224542993307,45,30592.24542993307,0.0,9,3,5,13,21,SUREFOUR,Jyeran,0.6190476190476191,4,4,1.0,zarya
3165,SUREFOUR,offense,Los Angeles Gladiators,GLA,Los Angeles Gladiators vs. Seoul Dynasty,1,S1W1,sombra,13.655944517850877,17,5024.911787748337,131.03273010253906,0,3,5,13,21,SUREFOUR,Jyeran,0.6190476190476191,9,9,1.0,zarya
3166,SUREFOUR,offense,Los Angeles Gladiators,GLA,Los Angeles Gladiators vs. Seoul Dynasty,1,S1W1,zarya,0.5201856188774109,0,520.1856188774109,0.0,1,3,5,13,21,SUREFOUR,Jyeran,0.6190476190476191,9,9,1.0,zarya
3167,SUREFOUR,offense,Los Angeles Gladiators,GLA,Los Angeles Gladiators vs. Seoul Dynasty,2,S1W1,sombra,10.471605842590334,3,8947.705436706543,23.900405883789062,4,3,5,13,21,SUREFOUR,Jyeran,0.6190476190476191,9,9,1.0,zarya
3168,SUREFOUR,offense,Los Angeles Gladiators,GLA,Los Angeles Gladiators vs. Seoul Dynasty,2,S1W1,symmetra,6.320070297777653,3,4820.070297777653,0.0,1,3,5,13,21,SUREFOUR,Jyeran,0.6190476190476191,9,9,1.0,zarya
3169,SUREFOUR,offense,Los Angeles Gladiators,GLA,Los Angeles Gladiators vs. Seoul Dynasty,2,S1W1,zarya,7.5400618857741355,5,5040.061885774136,0.0,4,3,5,13,21,SUREFOUR,Jyeran,0.6190476190476191,9,9,1.0,zarya
3170,SUREFOUR,offense,Los Angeles Gladiators,GLA,Los Angeles Gladiators vs. Seoul Dynasty,3,S1W1,wreckingball,0.5655106391906738,0,565.5106391906738,0.0,1,3,5,13,21,SUREFOUR,Jyeran,0.6190476190476191,9,9,1.0,zarya
3171,SUREFOUR,offense,Los Angeles Gladiators,GLA,Los Angeles Gladiators vs. Seoul Dynasty,3,S1W1,zarya,14.294402966737747,7,10794.402966737747,0.0,4,3,5,13,21,SUREFOUR,Jyeran,0.6190476190476191,9,9,1.0,zarya
3172,SUREFOUR,offense,Los Angeles Gladiators,GLA,Los Angeles Gladiators vs. Seoul Dynasty,4,S1W1,hanzo,7.3826962738037105,3,5882.696273803711,0.0,1,3,5,13,21,SUREFOUR,Jyeran,0.6190476190476191,9,9,1.0,zarya
3173,SUREFOUR,offense,Los Angeles Gladiators,GLA,Los Angeles Gladiators vs. Seoul Dynasty,4,S1W1,reaper,0.02520000147819519,0,25.20000147819519,0.0,0,3,5,13,21,SUREFOUR,Jyeran,0.6190476190476191,9,9,1.0,zarya
3174,SUREFOUR,offense,Los Angeles Gladiators,GLA,Los Angeles Gladiators vs. Seoul Dynasty,4,S1W1,sombra,3.3682122330665587,3,1731.6538529396057,136.55838012695312,0,3,5,13,21,SUREFOUR,Jyeran,0.6190476190476191,9,9,1.0,zarya
3175,SUREFOUR,offense,Los Angeles Gladiators,GLA,Los Angeles Gladiators vs. Seoul Dynasty,4,S1W1,tracer,0.01800000071525574,0,18.000000715255737,0.0,0,3,5,13,21,SUREFOUR,Jyeran,0.6190476190476191,9,9,1.0,zarya
3176,SUREFOUR,offense,Los Angeles Gladiators,GLA,Los Angeles Gladiators vs. Seoul Dynasty,4,S1W1,zarya,45.27834267938137,22,34278.34267938137,0.0,13,3,5,13,21,SUREFOUR,Jyeran,0.6190476190476191,9,9,1.0,zarya
3177,SUREFOUR,offense,Los Angeles Gladiators,GLA,Los Angeles Gladiators vs. San Francisco Shock,1,S1W1,sombra,3.873769746541977,1,3373.769746541977,0.0,1,3,5,13,21,SUREFOUR,Jyeran,0.6190476190476191,9,9,1.0,zarya
3178,SUREFOUR,offense,Los Angeles Gladiators,GLA,Los Angeles Gladiators vs. San Francisco Shock,1,S1W1,tracer,1.160195911884308,0,1160.1959118843079,0.0,1,3,5,13,21,SUREFOUR,Jyeran,0.6190476190476191,9,9,1.0,zarya
3179,SUREFOUR,offense,Los Angeles Gladiators,GLA,Los Angeles Gladiators vs. San Francisco Shock,1,S1W1,zarya,29.640758468091487,22,18640.758468091488,0.0,4,3,5,13,21,SUREFOUR,Jyeran,0.6190476190476191,9,9,1.0,zarya
3180,SUREFOUR,offense,Los Angeles Gladiators,GLA,Los Angeles Gladiators vs. San Francisco Shock,2,S1W1,zarya,49.51932019585371,33,33019.32019585371,0.0,3,3,5,13,21,SUREFOUR,Jyeran,0.6190476190476191,9,9,1.0,zarya
3181,SUREFOUR,offense,Los Angeles Gladiators,GLA,Los Angeles Gladiators vs. San Francisco Shock,3,S1W1,hanzo,5.78016852876544,1,5280.16852876544,0.0,2,3,5,13,21,SUREFOUR,Jyeran,0.6190476190476191,9,9,1.0,zarya
3182,SUREFOUR,offense,Los Angeles Gladiators,GLA,Los Angeles Gladiators vs. San Francisco Shock,3,S1W1,reaper,11.620446843981743,9,6792.311373114586,328.135470867157,0,3,5,13,21,SUREFOUR,Jyeran,0.6190476190476191,9,9,1.0,zarya
3183,SUREFOUR,offense,Los Angeles Gladiators,GLA,Los Angeles Gladiators vs. San Francisco Shock,3,S1W1,tracer,0.005400000214576721,0,5.400000214576721,0.0,0,3,5,13,21,SUREFOUR,Jyeran,0.6190476190476191,9,9,1.0,zarya
3184,SUREFOUR,offense,Los Angeles Gladiators,GLA,Los Angeles Gladiators vs. San Francisco Shock,3,S1W1,zarya,30.63295649573207,23,19132.95649573207,0.0,4,3,5,13,21,SUREFOUR,Jyeran,0.6190476190476191,9,9,1.0,zarya
3185,SUREFOUR,offense,Los Angeles Gladiators,GLA,Los Angeles Gladiators vs. San Francisco Shock,4,S1W1,sombra,5.233110208511352,4,3233.1102085113525,0.0,0,3,5,13,21,SUREFOUR,Jyeran,0.6190476190476191,9,9,1.0,zarya
3186,SUREFOUR,offense,Los Angeles Gladiators,GLA,Los Angeles Gladiators vs. San Francisco Shock,4,S1W1,zarya,46.92240414482355,20,36922.40414482355,0.0,5,3,5,13,21,SUREFOUR,Jyeran,0.6190476190476191,9,9,1.0,zarya
3187,SUREFOUR,offense,Los Angeles Gladiators,GLA,Los Angeles Gladiators vs. San Francisco Shock,5,S1W1,mccree,0.6454236335754394,0,645.4236335754395,0.0,2,3,5,13,21,SUREFOUR,Jyeran,0.6190476190476191,9,9,1.0,zarya
3188,SUREFOUR,offense,Los Angeles Gladiators,GLA,Los Angeles Gladiators vs. San Francisco Shock,5,S1W1,sombra,20.365254590988158,20,10343.83466911316,21.419921875,2,3,5,13,21,SUREFOUR,Jyeran,0.6190476190476191,9,9,1.0,zarya
3189,SUREFOUR,offense,Los Angeles Gladiators,GLA,Los Angeles Gladiators vs. San Francisco Shock,5,S1W1,zarya,9.63967489618063,12,3639.6748961806297,0.0,1,3,5,13,21,SUREFOUR,Jyeran,0.6190476190476191,9,9,1.0,zarya
3190,BIGG00SE,support,Los Angeles Gladiators,GLA,Los Angeles Gladiators vs. Paris Eternal,1,S1W2,lucio,24.68212579202652,17,10582.257680892944,5599.868111133575,5,5,5,21,21,BIGG00SE,MattyIce,1.0,4,4,1.0,lucio
